Account Number,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Time,Transaction_Date,Customer_Age,Customer_Gender,Account_Type,Account_Age,Avg_Transaction_Amount,Past_Fraud_Count,Device_Type,OS,Browser,Is_Trusted_Device,Transaction_City,Transaction_State,Transaction_Country,Known_Location,Transaction_Frequency,High_Amount_Deviation,Multiple_Devices_Used,Transaction_At_Odd_Hours,Merchant_Category,Is_High_Risk_Merchant,Is_Fraud,Transaction_Timestamp,IP_Address_New,New_Latitude,New_Longitude
108048,8149,204.17,Deposit,Afternoon,Weekend,59,Male,Savings,3,369.83,0,Mobile,Windows,Safari,0,Donaldport,NH,Grenada,0,9,0,1,0,Travel,1,0,23-03-2024 14:23,97.218.102.138,2.351487,-61.262018
108049,8150,14.93,Withdrawal,Night,Weekday,28,Male,Savings,5,84.15,1,Tablet,Windows,Edge,1,Deborahfurt,SD,Lithuania,1,7,0,1,0,Travel,1,0,25-03-2024 10:08,61.215.125.159,47.122522,105.882555
108050,8151,13.62,Transfer,Night,Weekend,58,Female,Business,7,346.61,0,Laptop,iOS,Firefox,1,East Jason,ND,French Guiana,1,5,1,0,0,Travel,0,0,23-03-2024 06:58,83.88.216.132,62.54237,44.451255
108051,8152,19.32,Withdrawal,Evening,Weekday,75,Male,Savings,9,411.79,4,Tablet,Linux,Safari,1,New Erik,MD,Algeria,0,4,0,0,0,Travel,0,0,25-03-2024 17:44,213.1.159.116,75.251311,102.852095
108052,8153,322.56,Payment,Morning,Holiday,75,Female,Business,1,424.37,1,Mobile,Android,Firefox,0,East Nicole,CT,Bouvet Island (Bouvetoya),0,4,1,0,0,Travel,0,1,29-03-2024 20:25,205.93.113.108,67.329005,160.528234
108053,8154,118.15,Withdrawal,Night,Holiday,30,Female,Savings,19,68.74,4,Laptop,iOS,Firefox,1,Port Philipmouth,PA,Micronesia,1,14,1,1,1,Travel,0,0,29-03-2024 15:26,126.91.254.243,-13.750003,-122.217706
108054,8155,161.63,Transfer,Night,Holiday,52,Male,Checking,14,363.84,4,Laptop,Linux,Safari,0,Darinstad,CT,Denmark,1,10,1,1,1,Travel,1,0,29-03-2024 15:53,99.63.244.100,71.9655,-71.773649
108055,8156,50.69,Withdrawal,Morning,Weekday,34,Female,Savings,15,408.64,4,Mobile,Android,Safari,0,Maldonadofort,DE,Martinique,1,5,1,0,0,Travel,0,0,25-03-2024 05:05,149.151.194.232,-26.887848,10.946304
108056,8157,40.99,Payment,Evening,Weekend,47,Male,Savings,3,228.57,1,Tablet,Linux,Chrome,0,Lisahaven,NJ,Cook Islands,0,6,1,1,0,Travel,1,1,23-03-2024 22:34,155.246.53.134,73.429722,150.191231
108057,8158,26.72,Deposit,Morning,Weekend,79,Male,Checking,4,294.28,4,Laptop,Linux,Firefox,1,Lake Benjaminchester,NE,Fiji,0,7,0,1,1,Grocery,1,0,23-03-2024 06:16,14.57.200.151,75.689053,-177.125698
108058,8159,65.52,Transfer,Night,Weekend,35,Male,Business,17,169.3,4,Tablet,Windows,Edge,0,Stephensshire,AZ,Cook Islands,0,10,1,1,1,Electronics,0,0,23-03-2024 00:43,4.201.78.239,49.774797,-46.405568
108059,8160,80.26,Withdrawal,Afternoon,Weekday,54,Male,Checking,14,189.61,3,Laptop,iOS,Safari,1,Angelaland,WV,Rwanda,1,10,0,0,1,Travel,0,0,25-03-2024 17:40,187.28.89.64,49.503935,111.108835
108060,8161,99.91,Payment,Afternoon,Weekday,65,Female,Savings,7,275.73,0,Mobile,Linux,Firefox,0,Abigailmouth,DC,Bahamas,0,9,0,0,1,Clothing,0,0,25-03-2024 14:33,87.62.81.118,25.45,162.265791
108061,8162,29.72,Transfer,Evening,Holiday,47,Male,Savings,8,118.01,3,Laptop,Windows,Firefox,1,Sandersburgh,NV,Gambia,1,4,0,0,0,Clothing,1,0,29-03-2024 23:22,42.215.79.59,28.272814,-9.562677
108062,8163,296.92,Transfer,Evening,Weekend,43,Female,Business,16,216.73,0,Mobile,iOS,Edge,1,Travisburgh,WV,Denmark,0,6,1,0,1,Electronics,1,0,23-03-2024 22:32,170.127.115.64,2.491921,119.564756
108063,8164,18.6,Payment,Night,Weekday,72,Male,Savings,16,185.65,1,Mobile,iOS,Safari,1,Kristinborough,IA,New Caledonia,0,7,1,1,0,Clothing,0,0,25-03-2024 10:26,205.29.71.248,81.163383,-173.339237
108064,8165,337.12,Withdrawal,Evening,Weekend,33,Female,Savings,14,157.21,3,Mobile,Android,Safari,1,East Jeremyside,CO,Andorra,0,11,1,0,0,Travel,1,0,23-03-2024 13:07,162.122.240.2,-62.334277,141.013905
108065,8166,1.5,Withdrawal,Night,Weekend,28,Female,Business,17,267.75,2,Laptop,iOS,Firefox,0,Bakerbury,GA,Samoa,0,9,1,1,0,Travel,0,0,23-03-2024 04:33,85.30.91.136,52.913781,-7.018229
108066,8167,65.61,Withdrawal,Afternoon,Weekday,71,Male,Business,5,427.4,1,Tablet,Windows,Safari,0,Bartonburgh,MO,Heard Island and McDonald Islands,1,1,0,0,1,Travel,1,0,25-03-2024 17:58,201.13.64.171,-3.856023,52.822898
108067,8168,40.55,Transfer,Evening,Weekday,21,Male,Business,9,159.02,1,Tablet,Windows,Firefox,1,New Jamesport,WI,Kazakhstan,1,8,0,1,0,Electronics,1,0,25-03-2024 08:25,207.189.61.146,70.45292,62.523811
108068,8169,59.62,Deposit,Night,Holiday,58,Female,Business,3,346.88,0,Laptop,iOS,Edge,1,Port Stephen,RI,Venezuela,1,11,1,1,1,Electronics,0,0,29-03-2024 15:56,104.71.60.240,-26.910215,52.771705
108069,8170,84.55,Transfer,Morning,Holiday,32,Female,Savings,5,164.39,0,Tablet,Windows,Chrome,0,Martinezhaven,NH,Korea,1,14,1,0,0,Grocery,1,0,29-03-2024 17:37,93.82.55.147,-1.473179,34.609504
108070,8171,57.2,Withdrawal,Evening,Holiday,29,Female,Business,18,113.94,4,Tablet,Linux,Chrome,0,Andreabury,LA,Croatia,0,6,1,1,0,Travel,0,0,29-03-2024 22:01,158.244.246.100,-54.787555,-75.420226
108071,8172,53.59,Transfer,Night,Weekend,44,Male,Business,10,474.49,2,Tablet,Linux,Edge,1,Kyleberg,PA,Comoros,1,5,1,1,0,Restaurant,0,0,23-03-2024 05:57,147.94.124.48,42.230017,108.895047
108072,8173,131.95,Deposit,Night,Weekend,65,Male,Savings,1,334.96,1,Mobile,Android,Safari,1,Yatesville,DE,Korea,0,3,1,0,0,Clothing,1,0,23-03-2024 20:08,172.32.20.97,24.888524,54.088392
108073,8174,115.8,Transfer,Morning,Holiday,21,Male,Business,17,97.07,1,Laptop,Linux,Edge,1,New Samanthaton,LA,British Virgin Islands,1,3,0,0,0,Grocery,1,0,29-03-2024 02:19,216.227.144.162,56.692286,-163.855287
108074,8175,179.14,Payment,Afternoon,Weekend,52,Male,Savings,8,334.69,3,Laptop,iOS,Firefox,1,Waltonfort,SD,Lao People's Democratic Republic,0,3,1,1,0,Travel,1,0,23-03-2024 04:26,149.128.228.49,-67.319008,-21.895918
108075,8176,28.76,Withdrawal,Morning,Weekend,76,Female,Business,17,129.36,0,Mobile,Linux,Chrome,0,East Kevinburgh,MS,Hungary,1,3,0,0,0,Clothing,0,0,23-03-2024 00:49,35.18.39.1,-69.796331,-137.351254
108076,8177,94.04,Withdrawal,Night,Weekend,38,Female,Business,18,449.51,3,Laptop,Android,Firefox,0,Ramosville,SD,Philippines,0,6,1,0,0,Restaurant,0,0,23-03-2024 02:58,160.13.141.35,-32.484585,-132.692421
108077,8178,87.99,Withdrawal,Morning,Weekend,53,Female,Checking,5,161.36,0,Mobile,Windows,Safari,1,South Jeremychester,MA,Uganda,0,6,0,0,0,Restaurant,1,0,23-03-2024 16:23,65.67.67.4,-69.539358,-8.925492
108078,8179,46.16,Transfer,Morning,Weekday,19,Female,Savings,7,413.06,0,Tablet,iOS,Chrome,1,South Annview,WA,Solomon Islands,0,4,1,1,0,Travel,0,0,25-03-2024 12:39,54.237.85.53,60.437697,26.819461
108079,8180,66.56,Transfer,Night,Weekday,68,Female,Business,5,139.64,3,Mobile,Android,Edge,0,Tonyview,GA,Mauritania,0,12,0,1,1,Travel,0,0,25-03-2024 13:46,125.53.76.128,27.6964,108.201286
108080,8181,37.66,Transfer,Afternoon,Holiday,56,Male,Checking,10,301.23,3,Mobile,Linux,Chrome,0,East Bethany,SD,United States of America,1,9,1,1,1,Travel,1,0,29-03-2024 21:04,12.67.112.224,13.5787,-29.619201
108081,8182,15.3,Withdrawal,Morning,Holiday,45,Male,Checking,6,460.55,3,Tablet,iOS,Edge,1,Andrewhaven,CA,Luxembourg,1,9,0,1,1,Clothing,0,0,29-03-2024 22:53,33.121.89.167,85.289273,-14.879642
108082,8183,24.05,Transfer,Morning,Weekend,51,Female,Savings,7,183.2,0,Laptop,iOS,Edge,1,Lake Brendastad,ID,Latvia,1,13,1,1,1,Clothing,0,0,23-03-2024 19:01,138.252.141.20,37.446783,123.37491
108083,8184,11.15,Withdrawal,Evening,Weekend,50,Male,Checking,3,86.63,2,Tablet,Windows,Firefox,1,South Catherinestad,SD,Mali,0,11,1,1,1,Grocery,0,0,23-03-2024 00:08,122.225.63.55,-55.979397,-22.490028
108084,8185,114.91,Transfer,Evening,Weekday,67,Male,Savings,10,298.67,3,Mobile,Linux,Chrome,1,New Joseph,ID,Egypt,1,13,0,0,1,Electronics,0,0,25-03-2024 03:04,119.242.148.119,12.712255,148.401607
108085,8186,108.1,Withdrawal,Night,Weekend,77,Male,Checking,6,127.55,0,Laptop,Linux,Edge,1,Henryland,MS,British Indian Ocean Territory (Chagos Archipelago),1,5,0,1,0,Restaurant,0,0,23-03-2024 15:03,59.87.55.73,-82.728857,-25.454035
108086,8187,300.79,Payment,Night,Weekend,25,Male,Savings,2,377.76,3,Mobile,Linux,Firefox,0,South Tyler,IN,Samoa,0,14,1,0,0,Travel,0,0,23-03-2024 12:33,106.196.238.50,60.713248,56.295563
108087,8188,130.81,Transfer,Night,Holiday,25,Male,Business,2,315.87,2,Laptop,Linux,Firefox,1,West Regina,CT,Italy,0,7,1,1,0,Electronics,0,1,29-03-2024 07:11,176.121.196.52,54.594951,-87.138883
108088,8189,5.34,Withdrawal,Evening,Weekend,77,Female,Savings,6,205.87,2,Tablet,Android,Safari,1,Port Paul,IA,Bhutan,0,5,1,0,1,Restaurant,1,0,23-03-2024 13:25,212.252.47.232,85.416554,147.34912
108089,8190,215.63,Payment,Night,Weekday,59,Female,Checking,18,367.54,4,Laptop,Windows,Safari,0,Port Ryan,AK,Cuba,1,13,1,0,1,Electronics,1,0,25-03-2024 22:11,55.122.98.226,-66.269567,-179.447262
108090,8191,198.54,Payment,Morning,Weekend,67,Male,Savings,10,157.34,4,Tablet,iOS,Edge,1,Parrishchester,OR,Netherlands,1,4,1,0,1,Electronics,1,0,23-03-2024 07:48,26.232.197.178,39.062325,-10.898977
108091,8192,58.58,Deposit,Morning,Weekend,39,Female,Business,7,462.67,2,Laptop,Linux,Chrome,0,West Joseph,NY,Bouvet Island (Bouvetoya),0,3,1,0,1,Electronics,0,0,23-03-2024 06:25,23.191.166.67,68.078936,-144.626562
108092,8193,88.16,Transfer,Afternoon,Weekend,44,Female,Business,17,206.1,3,Mobile,Windows,Safari,1,Hartmanchester,CT,Jamaica,0,9,1,0,0,Clothing,0,0,23-03-2024 11:06,11.123.170.187,59.840589,34.190563
108093,8194,373.3,Withdrawal,Night,Weekend,45,Male,Checking,4,393.34,4,Laptop,iOS,Edge,1,Hayesborough,TN,Algeria,0,2,0,0,1,Grocery,0,0,23-03-2024 06:50,139.210.40.145,-10.478946,-90.163996
108094,8195,75.99,Deposit,Morning,Weekend,28,Male,Checking,12,166.33,0,Laptop,Linux,Chrome,0,Lake David,HI,French Southern Territories,1,8,1,1,0,Clothing,1,0,23-03-2024 19:24,162.26.17.229,-66.651595,-105.545684
108095,8196,235.73,Transfer,Morning,Weekday,44,Male,Checking,8,371.67,2,Tablet,iOS,Safari,1,Chadmouth,AR,Tajikistan,1,4,0,1,1,Electronics,0,0,25-03-2024 18:35,115.166.123.197,59.91343,-38.723729
108096,8197,8.67,Payment,Afternoon,Holiday,72,Male,Business,9,64.19,3,Tablet,Linux,Safari,1,West Henryhaven,DE,Eritrea,0,13,0,1,0,Clothing,1,1,29-03-2024 16:26,196.224.49.36,-9.906997,-107.119029
108097,8198,21.2,Transfer,Morning,Weekend,18,Female,Business,10,182.98,0,Laptop,Linux,Edge,0,Port Jacob,RI,United Kingdom,1,14,0,1,1,Travel,1,0,23-03-2024 11:42,211.181.10.106,25.422187,-112.209921
108098,8199,58.12,Withdrawal,Afternoon,Holiday,56,Male,Checking,19,91.8,2,Mobile,iOS,Edge,1,East Bryanfort,VA,Poland,1,8,1,0,0,Travel,1,1,29-03-2024 01:22,46.59.8.29,72.456778,-40.175281
108099,8200,87.89,Payment,Afternoon,Holiday,45,Male,Business,9,253.05,2,Laptop,Linux,Chrome,0,Joshuaberg,SD,Aruba,0,2,1,1,1,Travel,1,1,29-03-2024 12:29,71.140.17.42,0.747117,18.482825
108100,8201,169.41,Deposit,Evening,Weekday,44,Female,Business,4,245.8,3,Laptop,Android,Safari,0,East Thomashaven,CT,Cote d'Ivoire,0,7,1,1,0,Travel,0,0,25-03-2024 21:39,66.43.12.29,-23.650888,-46.776066
108101,8202,444.49,Transfer,Morning,Holiday,25,Male,Checking,16,211.55,3,Mobile,Android,Edge,0,Madisonfort,GA,Iran,1,3,0,1,1,Electronics,0,0,29-03-2024 00:58,15.92.128.228,-54.405443,-179.881247
108102,8203,49.24,Transfer,Evening,Weekend,74,Female,Business,1,491.53,1,Tablet,iOS,Firefox,0,Lake Danieltown,CA,Mayotte,1,11,0,0,1,Restaurant,0,0,23-03-2024 23:09,47.103.75.80,18.545576,106.824572
108103,8204,4.86,Deposit,Morning,Weekend,63,Female,Checking,10,159.84,3,Laptop,Linux,Safari,0,East Samanthamouth,NC,Tunisia,1,5,1,1,0,Grocery,1,0,23-03-2024 21:34,93.147.19.106,-77.949235,-59.297689
108104,8205,161.53,Transfer,Evening,Weekend,41,Male,Business,16,405.97,0,Laptop,iOS,Edge,1,Ashleystad,KY,Djibouti,1,4,0,1,1,Restaurant,0,0,23-03-2024 17:52,146.189.84.221,-39.560097,146.140158
108105,8206,92.73,Transfer,Afternoon,Weekend,68,Female,Savings,5,251.35,4,Laptop,Windows,Firefox,0,Jamesbury,MI,Honduras,0,2,0,0,0,Grocery,1,0,23-03-2024 04:15,107.41.81.163,-12.021867,-11.415769
108106,8207,22.13,Transfer,Afternoon,Weekday,57,Male,Savings,3,200.66,3,Tablet,Windows,Chrome,1,Chelseastad,IL,Antarctica (the territory South of 60 deg S),0,13,1,1,0,Restaurant,1,0,25-03-2024 00:08,33.227.7.239,-61.959751,-93.48448
108107,8208,68.29,Payment,Afternoon,Holiday,68,Female,Business,4,141.56,3,Mobile,Windows,Chrome,1,West Robertomouth,FL,American Samoa,0,8,1,1,0,Travel,1,1,29-03-2024 07:19,44.216.8.136,48.480975,74.510998
108108,8209,135.6,Payment,Afternoon,Weekday,71,Male,Business,10,335.03,4,Mobile,Linux,Safari,0,Dawnhaven,VA,Tonga,0,8,0,0,0,Travel,1,0,25-03-2024 21:05,101.24.23.116,69.735744,10.092801
108109,8210,147.15,Withdrawal,Morning,Holiday,53,Male,Savings,2,200.16,4,Mobile,iOS,Safari,1,Port Rebeccatown,AZ,Philippines,0,14,1,0,1,Clothing,0,0,29-03-2024 06:04,107.244.112.127,-68.94973,-60.136076
108110,8211,69.24,Transfer,Night,Weekday,72,Female,Checking,6,415.81,2,Laptop,Windows,Safari,0,Timothyfurt,MS,Botswana,1,10,1,0,0,Clothing,0,0,25-03-2024 18:51,70.146.45.242,64.111835,12.658893
108111,8212,36.42,Withdrawal,Morning,Weekday,41,Male,Checking,14,485.81,2,Tablet,Linux,Safari,0,Dwaynemouth,SD,Western Sahara,0,7,0,1,1,Electronics,1,0,25-03-2024 05:55,163.194.137.44,32.056169,-37.452019
108112,8213,363.98,Payment,Evening,Weekday,59,Female,Savings,5,152.21,4,Mobile,Linux,Firefox,0,Smithhaven,GA,Mozambique,0,12,1,0,1,Grocery,1,0,25-03-2024 07:29,59.152.80.167,-83.779681,155.265794
108113,8214,108.87,Transfer,Morning,Weekend,39,Female,Checking,19,107.9,4,Laptop,Windows,Safari,0,Terryburgh,MI,Haiti,1,14,1,1,0,Grocery,0,0,23-03-2024 23:57,79.142.13.16,-65.010712,32.702138
108114,8215,52.46,Withdrawal,Morning,Weekend,27,Male,Checking,15,191.98,4,Laptop,Android,Chrome,0,Lake Amanda,LA,Mali,0,6,0,1,0,Electronics,0,0,23-03-2024 06:45,155.219.159.30,77.299204,39.47348
108115,8216,32.91,Transfer,Evening,Weekday,21,Female,Savings,17,260.2,0,Laptop,Android,Safari,0,East Yolanda,SD,Chad,1,8,1,0,0,Travel,1,0,25-03-2024 18:34,176.96.41.131,-50.431749,3.18046
108116,8217,131.34,Transfer,Afternoon,Holiday,25,Male,Savings,12,185.44,1,Mobile,Android,Edge,1,Wilsonchester,AR,Australia,1,7,0,1,0,Clothing,0,0,29-03-2024 10:54,71.177.88.145,-34.062016,-61.983816
108117,8218,27.73,Deposit,Evening,Holiday,56,Female,Business,13,486.71,0,Tablet,Android,Safari,0,East Cherylchester,NY,Guyana,1,14,1,0,0,Electronics,0,0,29-03-2024 01:00,163.237.80.21,-59.005551,34.80744
108118,8219,18.84,Withdrawal,Evening,Weekend,75,Male,Savings,16,400.64,1,Tablet,iOS,Firefox,0,New Scott,DE,Swaziland,0,9,1,0,0,Travel,0,0,23-03-2024 11:03,105.193.39.165,84.722944,-28.834758
108119,8220,75.47,Payment,Night,Weekday,32,Female,Savings,15,484.76,2,Laptop,iOS,Safari,1,Josephmouth,ND,Georgia,1,8,1,1,0,Restaurant,1,0,25-03-2024 10:48,220.26.97.234,-7.695497,98.336535
108120,8221,34.25,Withdrawal,Night,Weekend,25,Female,Checking,11,217.96,4,Laptop,Windows,Safari,0,East John,AR,Madagascar,1,6,1,0,0,Electronics,1,1,23-03-2024 11:08,31.197.211.249,77.431689,16.109003
108121,8222,99.13,Withdrawal,Afternoon,Weekend,46,Female,Checking,5,187.1,0,Laptop,Linux,Firefox,1,West Patrick,CT,Tanzania,0,6,0,0,1,Electronics,0,0,23-03-2024 23:13,60.69.171.103,-62.898699,-76.821895
108122,8223,12.55,Withdrawal,Evening,Weekend,59,Female,Business,18,233.31,4,Laptop,Android,Firefox,1,Scottmouth,MI,South Georgia and the South Sandwich Islands,0,10,1,1,0,Travel,1,0,23-03-2024 14:00,213.120.36.93,-29.959187,-179.500763
108123,8224,106.4,Deposit,Evening,Weekday,56,Female,Checking,13,285.28,4,Laptop,Linux,Edge,1,Port Misty,AZ,Norway,0,11,0,0,0,Restaurant,1,1,25-03-2024 04:16,153.48.202.219,87.704429,52.047213
108124,8225,33.31,Transfer,Evening,Weekday,79,Male,Checking,11,383.7,4,Tablet,Linux,Firefox,1,Perryburgh,TX,Bahrain,1,14,1,0,0,Clothing,1,0,25-03-2024 09:39,46.42.231.82,36.38233,-46.443271
108125,8226,0.02,Payment,Morning,Weekend,68,Male,Checking,10,446.5,0,Tablet,iOS,Chrome,0,Stephanieshire,WI,Georgia,1,2,1,1,1,Electronics,0,0,23-03-2024 11:12,136.59.64.119,23.972728,23.600931
108126,8227,13.57,Deposit,Night,Weekday,52,Female,Savings,15,258.43,4,Mobile,Linux,Firefox,0,West James,MN,Liberia,0,8,0,1,0,Electronics,0,0,25-03-2024 10:21,108.109.49.6,30.034391,-21.232791
108127,8228,271.23,Payment,Night,Holiday,58,Male,Checking,7,180.13,2,Laptop,Linux,Chrome,1,East Kevinberg,AR,Italy,0,6,0,1,1,Electronics,1,0,29-03-2024 12:59,128.43.161.5,83.070495,-123.281181
108128,8229,202.01,Deposit,Afternoon,Holiday,65,Male,Savings,12,193.48,1,Tablet,Android,Chrome,0,West Misty,TN,Estonia,0,2,1,0,0,Clothing,0,0,29-03-2024 10:33,9.82.101.52,55.401389,17.089002
108129,8230,26.61,Transfer,Night,Weekend,31,Male,Checking,18,363.63,3,Tablet,Windows,Firefox,1,North Leslie,SC,New Caledonia,1,11,1,0,0,Clothing,1,0,23-03-2024 20:35,100.242.254.3,-73.506767,-135.525985
108130,8231,150.68,Payment,Night,Holiday,49,Female,Savings,6,305.4,2,Mobile,iOS,Edge,1,East Jonathan,WY,India,1,11,0,1,0,Restaurant,1,1,29-03-2024 22:06,204.70.120.16,27.220827,-173.156004
108131,8232,93.8,Withdrawal,Afternoon,Weekend,24,Male,Checking,9,268.92,1,Mobile,Android,Edge,0,North Dawn,UT,Pitcairn Islands,0,2,1,1,0,Restaurant,0,0,23-03-2024 11:40,37.225.226.162,-18.497527,177.731796
108132,8233,353.72,Deposit,Evening,Weekend,61,Male,Business,16,141.25,3,Tablet,Windows,Safari,1,Danielborough,MA,Slovakia (Slovak Republic),0,2,1,0,0,Grocery,1,0,23-03-2024 00:43,31.211.86.187,23.068101,-19.026249
108133,8234,46.78,Payment,Morning,Weekend,50,Female,Business,8,443.96,4,Mobile,Android,Safari,1,Oconnorborough,IA,Nauru,0,2,1,1,0,Grocery,0,0,23-03-2024 09:19,2.237.221.24,-28.789772,-127.366711
108134,8235,114.4,Transfer,Afternoon,Weekday,65,Female,Business,12,401.46,2,Tablet,Windows,Chrome,1,South John,MI,Seychelles,1,12,1,1,1,Clothing,1,0,25-03-2024 14:02,149.37.73.229,11.203395,-110.12406
108135,8236,6.56,Payment,Night,Weekday,52,Female,Checking,19,113.29,3,Mobile,Android,Safari,1,Lucasmouth,NV,San Marino,0,3,1,1,1,Electronics,0,0,25-03-2024 02:48,26.132.254.211,11.869809,-15.168613
108136,8237,50.46,Deposit,Afternoon,Weekday,44,Female,Business,16,215.32,3,Tablet,Android,Edge,1,Port Michelle,GA,Mexico,0,6,1,0,0,Clothing,1,0,25-03-2024 18:52,20.63.180.66,-75.191932,-170.499932
108137,8238,331.92,Transfer,Night,Weekday,18,Female,Savings,4,293.96,3,Tablet,Windows,Edge,0,West Brandon,MN,Sao Tome and Principe,1,5,1,0,0,Grocery,1,0,25-03-2024 07:58,47.114.204.185,4.244362,-82.37183
108138,8239,77.43,Withdrawal,Evening,Weekend,23,Male,Business,16,254.45,4,Tablet,Android,Firefox,0,Doughertyshire,VT,Mozambique,0,3,1,1,0,Grocery,0,1,23-03-2024 20:01,16.3.254.47,-73.229511,-154.444122
108139,8240,33.95,Deposit,Evening,Weekday,78,Male,Business,7,229.01,1,Laptop,Windows,Edge,1,Youngside,MT,Tuvalu,1,7,0,1,1,Travel,1,0,25-03-2024 10:02,64.25.112.170,-83.468558,129.067265
108140,8241,12.81,Deposit,Evening,Holiday,19,Male,Business,13,373.47,1,Laptop,Linux,Firefox,1,South Bradley,KS,Puerto Rico,1,4,1,0,0,Grocery,1,0,29-03-2024 05:02,205.149.237.71,52.071467,-123.811697
108141,8242,121.58,Transfer,Night,Holiday,24,Female,Business,12,74.53,2,Tablet,Linux,Edge,0,Mayfurt,IA,Korea,0,2,0,0,1,Restaurant,1,1,29-03-2024 23:05,133.36.136.229,-38.33923,-6.605323
108142,8243,103.52,Deposit,Afternoon,Weekday,25,Male,Savings,1,262.13,4,Mobile,Windows,Safari,0,Port Brendafurt,CO,Jordan,1,14,1,1,1,Travel,1,0,25-03-2024 06:22,103.184.122.90,-79.623819,-162.968995
108143,8244,46.83,Payment,Night,Holiday,62,Female,Business,11,167.98,1,Laptop,Android,Edge,1,Clarkmouth,MN,Algeria,1,10,1,1,0,Travel,1,1,29-03-2024 17:24,181.185.181.182,49.916881,-16.56459
108144,8245,301.47,Withdrawal,Evening,Holiday,46,Male,Checking,17,88.08,2,Laptop,Linux,Safari,1,Port Amyton,MO,Switzerland,1,12,1,0,0,Electronics,0,1,29-03-2024 00:15,194.82.77.46,63.159017,-1.407337
108145,8246,2.25,Payment,Evening,Weekday,33,Male,Business,6,259.2,1,Laptop,Windows,Chrome,0,Michaelmouth,CA,Brunei Darussalam,1,1,0,0,0,Grocery,0,0,25-03-2024 18:20,80.241.168.120,-61.519516,33.787462
108146,8247,36.2,Transfer,Evening,Weekend,46,Female,Checking,2,127.12,0,Laptop,iOS,Edge,0,North Rayburgh,NV,Anguilla,0,4,1,0,0,Grocery,1,0,23-03-2024 18:22,72.187.205.222,11.840979,47.316148
108147,8248,253.92,Deposit,Night,Weekend,48,Male,Checking,3,166.2,4,Mobile,Linux,Safari,1,South Justinfort,AZ,Guadeloupe,0,8,0,0,0,Travel,0,0,23-03-2024 10:48,113.84.119.244,-20.696714,111.065175
108148,8249,38.7,Withdrawal,Morning,Weekend,39,Male,Business,2,278.15,0,Mobile,Windows,Chrome,0,Helenmouth,WY,Slovakia (Slovak Republic),1,2,1,0,0,Clothing,1,1,23-03-2024 11:49,39.36.160.47,29.903791,143.327216
108149,8250,29.07,Transfer,Evening,Weekday,70,Female,Business,18,488.17,1,Laptop,Windows,Safari,0,Stevenville,AZ,Jamaica,0,11,0,1,0,Restaurant,0,0,25-03-2024 17:53,208.54.216.48,-81.248292,41.021164
108150,8251,76.4,Payment,Afternoon,Weekend,27,Male,Checking,13,357.91,1,Laptop,Linux,Edge,0,Port Ryan,FL,Saint Pierre and Miquelon,0,3,1,1,1,Grocery,0,1,23-03-2024 20:29,87.24.94.118,-14.988519,-99.455561
108151,8252,173.61,Deposit,Evening,Weekend,21,Male,Savings,19,175.83,0,Mobile,Android,Edge,1,Johnsonton,OH,Svalbard & Jan Mayen Islands,1,6,1,1,0,Clothing,1,0,23-03-2024 07:48,60.42.217.149,-31.179255,70.566567
108152,8253,10.89,Deposit,Night,Holiday,42,Male,Savings,7,222.08,4,Mobile,iOS,Safari,1,East Jamesside,CO,Bahrain,1,3,0,0,1,Grocery,0,0,29-03-2024 23:55,58.149.105.103,61.800284,63.071067
108153,8254,286.51,Transfer,Afternoon,Weekend,73,Female,Business,16,232.76,2,Mobile,Windows,Safari,1,Smithport,ME,Saint Lucia,0,9,0,0,0,Clothing,0,0,23-03-2024 01:09,60.243.215.70,48.491338,-143.317317
108154,8255,158.51,Payment,Night,Weekday,70,Female,Savings,16,119.14,3,Tablet,Android,Safari,0,Morenoshire,MS,Paraguay,1,13,1,1,1,Restaurant,1,0,25-03-2024 21:41,194.154.81.54,-87.775238,173.65674
108155,8256,20,Deposit,Morning,Weekend,30,Male,Savings,10,122.29,0,Mobile,Android,Firefox,1,Francoside,FL,Djibouti,1,13,1,0,1,Restaurant,0,0,23-03-2024 05:12,39.179.28.125,-75.923809,162.885934
108156,8257,124.48,Payment,Morning,Holiday,34,Male,Business,7,116.78,4,Laptop,Windows,Safari,0,New Amybury,AK,Saint Kitts and Nevis,1,10,0,1,1,Restaurant,0,0,29-03-2024 01:48,13.215.27.142,47.089285,155.182975
108157,8258,48.61,Withdrawal,Night,Holiday,57,Female,Checking,16,284.75,4,Mobile,iOS,Chrome,1,Cooperborough,MN,Holy See (Vatican City State),0,3,0,0,0,Restaurant,0,0,29-03-2024 12:38,33.88.145.206,67.698239,60.591128
108158,8259,51.47,Deposit,Evening,Holiday,25,Female,Checking,10,353.38,3,Laptop,Linux,Edge,0,Campbellview,ND,Thailand,1,3,0,1,1,Electronics,0,0,29-03-2024 14:16,146.218.238.90,-36.78442,63.063418
108159,8260,152.92,Withdrawal,Afternoon,Holiday,40,Female,Savings,14,315.82,2,Tablet,iOS,Firefox,0,Raystad,WI,Myanmar,0,11,1,1,1,Travel,1,0,29-03-2024 05:11,184.20.65.94,29.478586,-50.041062
